session_id,user_id,device_id,src_ip,dst_ip,src_geo,dst_geo,start_ts,end_ts,duration_seconds,total_bytes_in,total_bytes_out,avg_bytes_per_sec_out,num_clipboard_events,total_clipboard_bytes,num_screenshot_events,avg_frame_rate,num_file_transfer_events,total_files_transferred,total_files_size_bytes,processes_spawned_count,auth_method,device_trust_score,is_encrypted,label
sess-0096,kristina09,dev-35,172.18.226.95,218.116.123.171,San Marino,Israel,2025-08-22T15:56:52,2025-08-22T16:52:45,3353,470151,537338,160.25589024753953,2,2536.882059903104,0,5.355839494664073,1,0,34081.927704243215,2,kerberos,0.830158060220674,True,normal
sess-0097,davidryan,dev-47,172.24.184.139,174.14.70.84,United States Minor Outlying Islands,Sweden,2025-08-29T06:39:09,2025-08-29T07:05:28,1579,2359775,2225240,1409.2716909436351,1,3771.7398426302634,2,3.6313237078225136,0,0,57970.24320124432,0,password,0.7279359087502362,True,normal
sess-0098,julie51,dev-16,172.20.129.20,183.56.60.76,Tokelau,Philippines,2025-09-13T03:24:38,2025-09-13T03:49:53,1515,462917,502012,331.36105610561054,0,69.12536414322835,0,6.265813952656416,1,1,54678.98419608366,3,password,0.8023702524974777,True,normal
sess-0099,christopher60,dev-11,172.30.141.155,48.199.64.167,Myanmar,Hong Kong,2025-09-09T01:02:06,2025-09-09T01:30:53,1727,283878,259022,149.9837869137232,1,4002.482781210275,0,7.553850808219576,0,1,164586.24862181986,3,kerberos,0.772305263597415,True,normal
sess-0100,leonardthomas,dev-30,192.168.167.240,215.21.112.169,Oman,Bahrain,2025-09-07T18:48:55,2025-09-07T19:37:17,2902,399411,433904,149.51895244658857,0,722.4048024478448,0,6.715965993658017,0,2,44974.332003817006,2,password,0.7942615713186054,False,normal
sess-0101,debra12,dev-25,10.155.213.172,198.157.186.18,Bhutan,Dominica,2025-09-12T06:55:41,2025-09-12T07:21:00,1519,240548,212396,139.82620144832126,0,250.0442671161698,0,7.548134097182962,0,1,42405.01685324601,2,password,0.7152763465494897,True,normal
sess-0102,paulwatson,dev-18,192.168.214.151,137.227.180.3,Turks and Caicos Islands,Israel,2025-09-15T20:18:15,2025-09-15T20:50:33,1938,1622917,1501237,774.6320949432404,0,1470.8441024561437,0,4.922556638224062,0,0,150320.50656159714,4,password,0.9318361531380355,True,normal
sess-0103,rgilbert,dev-41,10.111.61.248,23.142.60.23,Timor-Leste,Guyana,2025-08-25T13:23:08,2025-08-25T13:52:45,1777,113213,108410,61.007315700619024,0,474.9776866288644,1,3.0383201632461265,0,0,5715.900958138312,3,password,0.8974986078366004,True,normal
sess-0104,amy50,dev-45,172.19.232.187,201.209.161.110,Bermuda,Panama,2025-08-25T13:46:25,2025-08-25T14:14:28,1683,564127,490678,291.5496137849079,0,2481.214488765461,1,4.373657627597598,0,0,26468.24387031414,3,kerberos,0.7352016866977495,True,normal
sess-0105,williamsmatthew,dev-36,10.105.16.180,77.66.16.252,Namibia,Cuba,2025-08-31T01:08:18,2025-08-31T01:39:46,1888,1876168,2218231,1174.9104872881355,0,1247.7253340585764,1,5.094738950937377,0,0,4178.864778237989,4,password,0.7908125015572317,False,normal
sess-0106,kim90,dev-15,172.20.161.72,197.0.171.126,South Georgia and the South Sandwich Islands,China,2025-09-01T01:28:49,2025-09-01T02:01:08,1939,278403,239800,123.67199587416194,0,1563.6476843885505,0,3.0585330536545206,0,0,33276.648711157955,1,password,0.6911572129850314,False,normal
sess-0107,andersonmichael,dev-44,10.8.20.117,104.214.160.91,Brunei Darussalam,Saint Vincent and the Grenadines,2025-08-26T02:05:26,2025-08-26T02:26:46,1280,247872,231833,181.11953125,0,749.0255828602767,1,6.991901702591763,1,1,19199.87120715736,2,kerberos,0.9568794971902748,True,normal
sess-0108,reesethomas,dev-21,172.19.125.94,23.22.239.128,Yemen,Nicaragua,2025-09-10T04:28:18,2025-09-10T04:54:11,1553,280187,325125,209.35286542176433,0,2125.7354404262037,1,3.358559444238255,0,0,56523.82615793507,2,mfa,0.9240515876148331,True,normal
sess-0109,stephen00,dev-50,172.29.164.8,159.96.144.153,Rwanda,United States of America,2025-08-22T20:32:28,2025-08-22T21:06:42,2054,728584,763970,371.94255111976634,0,64.39945159851322,1,3.1167604816409296,0,0,17071.35864146678,1,mfa,0.7938537081173948,False,normal
sess-0110,lammarc,dev-50,10.140.206.229,148.207.214.156,Hong Kong,Nepal,2025-09-11T06:48:17,2025-09-11T07:27:19,2342,88818,94876,40.51067463706234,0,342.85031405954373,1,6.80950906302435,1,0,15010.335452106865,1,password,0.7084064654231506,True,normal
sess-0111,shawn96,dev-4,10.58.148.123,169.55.11.192,Jersey,Korea,2025-09-15T12:09:38,2025-09-15T12:44:34,2096,391364,372553,177.74475190839695,0,1052.2515350645801,3,6.103302399122921,0,0,2012.9583182880106,2,mfa,0.7103953150588584,True,normal
sess-0112,dmorgan,dev-15,172.19.10.241,52.0.98.222,Papua New Guinea,Equatorial Guinea,2025-08-31T20:13:53,2025-08-31T21:01:34,2861,344377,308117,107.6955609926599,0,4293.23801794652,1,5.313378025326967,1,1,23526.58106401821,1,kerberos,0.9825466946588742,False,normal
sess-0113,gloriawells,dev-3,10.47.187.219,27.236.185.25,Sudan,Bulgaria,2025-09-07T22:06:34,2025-09-07T23:07:56,3682,473645,418782,113.73764258555133,1,6399.257938325371,0,3.546321051548107,1,2,107478.07940351615,3,password,0.7032782360078144,True,normal
sess-0114,willisanna,dev-21,172.29.37.88,59.17.101.189,Trinidad and Tobago,United States Virgin Islands,2025-09-16T18:14:10,2025-09-16T18:53:38,2368,187822,167433,70.70650337837837,0,484.587706851837,1,7.989104278409891,0,1,720.936486900576,3,kerberos,0.5443905646266523,True,normal
sess-0115,caroline51,dev-26,192.168.79.56,142.90.7.32,Tanzania,Botswana,2025-08-23T05:57:22,2025-08-23T06:34:26,2224,358048,430834,193.7203237410072,0,1070.5724888076925,0,4.744102669847397,0,2,155182.8117034343,2,password,0.791085898966087,True,normal
sess-0116,danny49,dev-18,10.13.113.36,145.29.221.16,Antarctica (the territory South of 60 deg S),Cocos (Keeling) Islands,2025-09-06T17:55:46,2025-09-06T18:26:35,1849,148789,163075,88.19632233639805,2,4844.834955761439,0,5.3821849317189585,0,0,193116.6983988161,3,kerberos,0.4734114097678633,True,normal
sess-0117,sandra50,dev-5,10.205.51.155,65.246.73.51,Bermuda,San Marino,2025-09-03T00:24:01,2025-09-03T00:41:06,1025,159015,146480,142.90731707317073,2,1503.8938727354987,0,6.876730752015678,0,0,16722.899833187104,0,kerberos,0.9249873811529193,True,normal
sess-0118,nicholaschavez,dev-14,10.166.21.131,178.183.247.210,Turks and Caicos Islands,Austria,2025-09-15T12:04:27,2025-09-15T12:45:39,2472,361994,318731,128.93648867313917,0,580.5182424913828,1,3.5094619403300675,0,0,92483.80685685146,3,mfa,0.8365521621985416,True,normal
sess-0119,karenwilliams,dev-37,10.217.24.118,30.37.57.216,Israel,Faroe Islands,2025-08-28T07:16:51,2025-08-28T08:06:40,2989,795460,745823,249.52258280361326,3,724.7795179586864,0,6.909119316724678,0,0,22318.297935387855,3,password,0.8372111381560542,True,normal
sess-0120,reeddaniel,dev-46,192.168.249.39,12.239.73.44,Aruba,Cyprus,2025-08-31T05:10:23,2025-08-31T05:38:54,1711,542718,613382,358.49327878433667,1,4344.976464491233,0,6.389066001550221,0,0,7343.912124034377,3,password,0.8156709287994496,True,normal
sess-0121,smithkevin,dev-21,10.130.211.115,39.173.210.213,Albania,Luxembourg,2025-09-08T22:31:56,2025-09-08T23:00:27,1711,87734,77354,45.20981881940386,0,976.0269427808403,0,3.096638154588005,0,0,33948.860961699604,2,password,0.8251135257899513,True,normal
sess-0122,davidpatel,dev-14,10.181.85.102,66.181.20.140,Jordan,Andorra,2025-09-10T15:46:00,2025-09-10T16:21:28,2128,912426,904720,425.1503759398496,1,35.00630027974083,2,4.327914164793031,0,0,74171.5226064056,2,password,0.8388701771153251,True,normal
sess-0123,atkinsbarbara,dev-42,192.168.213.219,57.236.12.160,Angola,Greece,2025-09-12T01:40:11,2025-09-12T02:10:41,1830,585157,526150,287.5136612021858,0,1039.3735700381608,0,3.328474294771829,0,0,33089.89422796835,2,mfa,0.7726426490422212,True,normal
sess-0124,xcollier,dev-32,10.54.51.177,118.104.62.16,Malta,Belgium,2025-08-29T02:15:50,2025-08-29T02:46:20,1830,195391,228175,124.68579234972678,1,1768.3605968810532,0,7.055618849667354,0,0,56062.8828533534,1,mfa,0.6503900038798794,True,normal
sess-0125,julie35,dev-26,10.58.97.179,11.26.58.196,United Kingdom,Singapore,2025-09-08T23:07:07,2025-09-08T23:36:21,1754,163847,191924,109.42075256556443,1,567.1549548732513,1,3.3811960898678226,0,1,39546.50638029018,1,password,0.8665657449584357,False,normal
sess-0126,jessica23,dev-42,10.101.0.207,106.114.39.150,Senegal,Senegal,2025-09-06T17:04:08,2025-09-06T17:37:50,2022,419505,464149,229.54945598417407,0,1843.8579481837933,0,6.111716323086231,1,1,143854.4517946248,4,password,0.7562476739289115,True,normal
sess-0127,stephanieburton,dev-30,172.30.93.110,148.175.113.152,Tonga,Niue,2025-08-24T09:48:36,2025-08-24T10:05:40,1024,1950650,1951513,1905.7744140625,0,18.594946766651976,0,7.63097034215891,0,0,12556.313986525485,3,password,0.5871730524403563,True,normal
sess-0128,scottharrison,dev-10,192.168.140.162,150.134.56.168,Madagascar,Barbados,2025-09-05T02:20:44,2025-09-05T02:48:15,1651,1114885,931165,564.0006056935191,0,2931.3533548555765,1,6.771324866735114,2,0,77452.21547885494,2,kerberos,0.8098207312522379,True,normal
sess-0129,dhayes,dev-17,172.18.116.148,133.199.106.254,Nicaragua,Nepal,2025-09-04T19:40:06,2025-09-04T20:00:33,1227,347539,294479,239.99918500407497,0,1175.1231689012996,1,6.793881268786626,0,0,112260.31136902604,4,password,0.949602110181619,False,normal
sess-0130,jford,dev-9,192.168.230.67,214.6.14.198,Gibraltar,Netherlands,2025-09-14T08:47:38,2025-09-14T09:21:16,2018,36789,32721,16.214568880079288,1,2422.6258476366825,2,7.379415417585285,0,0,27689.108059388407,0,password,0.8977287515358848,True,normal
sess-0131,susanhayes,dev-16,172.18.178.211,10.194.205.34,Armenia,Egypt,2025-09-12T20:09:54,2025-09-12T20:40:14,1820,133072,149156,81.95384615384616,0,2676.55080156096,1,6.315235959017112,0,1,18043.53710296746,3,password,0.8332004663954617,True,normal
sess-0132,nwarren,dev-48,10.144.215.109,53.167.206.172,Philippines,Netherlands Antilles,2025-09-11T00:02:33,2025-09-11T00:46:46,2653,522157,481816,181.6117602713909,0,3106.8227706349808,2,4.326630687777335,0,0,62662.38300943795,1,password,0.6861867086506522,True,normal
sess-0133,cameron18,dev-36,192.168.129.5,180.207.219.185,Grenada,Belgium,2025-08-23T07:01:38,2025-08-23T07:29:48,1690,375105,321043,189.96627218934913,1,4051.485226744979,0,7.035354519333515,0,0,20444.331813511395,6,password,0.8344575970476733,True,normal
sess-0134,sabrinacollins,dev-35,192.168.200.174,69.108.9.76,Georgia,Monaco,2025-09-18T00:57:28,2025-09-18T01:35:57,2309,104913,96967,41.99523603291468,1,6988.425700153514,0,5.52397799152264,0,1,80472.76607020212,2,kerberos,0.9179764688191174,True,normal
sess-0135,lisa81,dev-17,192.168.185.65,83.196.118.55,Cocos (Keeling) Islands,Zambia,2025-09-08T00:52:49,2025-09-08T01:12:41,1192,242643,231100,193.8758389261745,0,3663.352369547095,1,6.370099595293963,0,0,16958.0835284943,1,kerberos,0.9108947115543228,True,normal
sess-0136,stacey73,dev-48,10.79.84.249,70.121.23.26,Madagascar,Sierra Leone,2025-08-31T03:34:11,2025-08-31T04:19:31,2720,278104,258900,95.18382352941177,0,119.29539343134329,1,6.20867198649279,0,0,11094.22589643863,2,password,0.6412141802331871,True,normal
sess-0137,stanleynancy,dev-38,192.168.192.225,106.228.190.188,Switzerland,Puerto Rico,2025-09-15T22:53:44,2025-09-15T23:23:14,1770,384805,351371,198.51468926553673,1,871.3210448523682,1,4.0266646935339985,0,0,16946.07823168569,3,password,0.8359887011136189,True,normal
sess-0138,xwilliams,dev-28,192.168.227.110,156.187.60.91,Djibouti,Martinique,2025-08-28T18:53:03,2025-08-28T19:20:20,1637,97226,120622,73.68478924862553,1,2308.2862642097375,2,4.355481268820329,0,2,8410.79234315485,3,password,0.9288736004051134,True,normal
sess-0139,tammy73,dev-38,172.30.25.95,25.4.70.36,Slovakia (Slovak Republic),Hong Kong,2025-09-01T08:40:07,2025-09-01T09:27:04,2817,377362,318979,113.23358182463613,0,3750.588976157577,0,6.362302490125144,1,0,28421.217841253445,0,kerberos,0.9227025360813648,True,normal
sess-0140,mburch,dev-26,192.168.128.0,94.193.255.76,Tunisia,Holy See (Vatican City State),2025-09-14T03:56:45,2025-09-14T04:22:21,1536,469830,449462,292.6184895833333,1,2563.9891612310253,0,3.996351682334004,1,0,14275.97132418404,1,password,0.5987224545109843,True,normal
sess-0141,dawsonzachary,dev-24,10.82.20.117,124.150.226.144,Switzerland,Jordan,2025-09-16T16:06:14,2025-09-16T16:33:13,1619,751164,665222,410.88449660284124,1,457.72008611706275,2,5.607245120834401,0,0,126767.87293516332,2,password,0.7172805233629271,True,normal
sess-0142,lisawilkerson,dev-15,10.202.252.3,11.197.191.58,Hungary,Belgium,2025-08-25T04:52:16,2025-08-25T05:28:40,2184,985912,1015315,464.8878205128205,0,2146.074175596961,1,7.123716186735038,0,0,1107.8495994734697,2,password,0.7201013827705524,True,normal
sess-0143,anthonygalvan,dev-9,192.168.74.198,82.92.59.102,United States Virgin Islands,Switzerland,2025-09-07T22:49:19,2025-09-07T23:15:33,1574,190002,219863,139.68424396442185,0,420.57929457190727,3,3.5521593170555135,0,0,14381.233464810095,2,password,0.8711056658369654,False,normal
sess-0144,katherineharrison,dev-33,192.168.40.144,77.205.73.139,Syrian Arab Republic,Canada,2025-09-12T16:28:01,2025-09-12T17:08:04,2403,141027,140710,58.555971702039116,2,1021.5075844793296,1,3.9693153396844636,1,1,68986.96535848756,2,kerberos,0.8724875806817878,True,normal
sess-0145,srodriguez,dev-32,10.24.114.157,119.80.86.95,Bahrain,Bouvet Island (Bouvetoya),2025-09-16T09:25:13,2025-09-16T10:02:39,2246,427860,494897,220.3459483526269,0,39.55567066552251,0,7.454277674915733,0,0,5565.882570548336,1,kerberos,0.9014409950411492,True,normal
sess-0146,chenbailey,dev-6,192.168.219.197,86.148.137.185,Dominican Republic,Montserrat,2025-09-14T00:21:37,2025-09-14T00:45:41,1444,506381,495117,342.8788088642659,0,1147.4300609811908,2,3.858469538527248,0,0,102214.13266333092,2,kerberos,0.9221060406171719,True,normal
sess-0147,elizabethmiller,dev-49,172.16.166.148,62.22.177.116,Aruba,North Macedonia,2025-09-09T23:21:13,2025-09-09T23:47:08,1555,920412,1043875,671.3022508038586,0,1113.0310791869244,0,6.963790567864064,0,0,41126.16604663264,2,password,0.6466142567251973,False,normal
sess-0148,jon05,dev-4,10.53.19.110,186.163.254.16,Burkina Faso,Aruba,2025-09-08T12:45:59,2025-09-08T13:17:18,1879,61358,54950,29.24427887174029,0,415.04271301719865,2,3.3784986365489376,0,1,11374.696431004255,0,kerberos,0.7495412797396299,True,normal
sess-0149,lisa27,dev-8,192.168.93.83,161.2.117.181,Saint Barthelemy,Singapore,2025-09-06T20:28:31,2025-09-06T20:58:57,1826,408700,364415,199.57009857612266,0,12025.555885999991,1,4.100556629523766,0,0,3559.425313132252,2,kerberos,0.8088844130408479,False,normal
sess-0150,carterbradley,dev-10,10.161.149.198,207.47.144.23,Suriname,Mayotte,2025-09-11T23:15:09,2025-09-12T00:06:15,3066,478341,578696,188.74624918460535,1,3119.260962867775,2,3.701622590967575,0,0,67788.87608141982,1,kerberos,0.8674951864205057,True,normal
sess-0151,benjamin34,dev-41,172.17.135.156,218.159.32.133,Faroe Islands,British Virgin Islands,2025-09-12T17:34:04,2025-09-12T18:07:10,1986,563677,535328,269.5508559919436,0,1315.4392183125804,1,4.011270902622675,0,0,12098.013849627498,3,password,0.7435662524776194,True,normal
sess-0152,vpreston,dev-11,172.28.95.100,43.244.208.48,Luxembourg,Puerto Rico,2025-09-07T14:47:26,2025-09-07T15:13:13,1547,1012036,1117501,722.3665158371041,1,803.4705214174402,0,3.9546329253582178,0,0,45230.864856457316,3,kerberos,0.712028675022329,True,normal
sess-0153,sandra84,dev-44,10.40.105.30,21.198.76.172,Mayotte,French Polynesia,2025-09-13T21:40:26,2025-09-13T22:05:02,1476,511860,627594,425.1991869918699,1,4673.516533065661,1,7.504804478452339,2,0,42983.98992553327,0,password,0.9323774017830895,False,normal
sess-0154,millerdonna,dev-28,172.29.162.190,111.26.63.173,Guernsey,Kiribati,2025-09-05T08:15:20,2025-09-05T08:35:09,1189,280386,346597,291.50294365012616,0,3136.0323673253088,1,6.271710027463598,0,0,72271.09981674551,2,kerberos,0.6526641548771235,True,normal
sess-0155,christina64,dev-39,192.168.29.94,89.255.89.49,Haiti,Malaysia,2025-08-22T19:21:52,2025-08-22T19:53:18,1886,499646,453115,240.25185577942736,0,2516.866125119934,1,5.984259384438797,2,0,11889.761909378165,6,password,0.756754487941151,True,normal
sess-0156,thomascathy,dev-5,172.18.38.198,117.220.123.62,Guyana,Hungary,2025-08-28T12:24:54,2025-08-28T13:14:31,2977,479066,444051,149.1605643265032,1,347.8478110125205,2,6.525695727852817,0,0,90812.98204613951,1,kerberos,0.8088913560407286,False,normal
sess-0157,jacobserika,dev-25,172.18.117.216,151.124.27.163,Indonesia,Germany,2025-09-17T06:54:18,2025-09-17T07:14:29,1211,9082962,9453985,7806.758876961189,0,1740.9062076849189,0,7.6065375610648776,0,0,21919.4082082837,0,password,0.7919926676985072,False,normal
sess-0158,susanjohnson,dev-25,10.198.35.53,211.196.178.183,Estonia,Singapore,2025-09-03T06:42:51,2025-09-03T07:01:32,1121,944384,824647,735.6351471900089,1,2738.6320047506238,0,7.013201561764649,1,1,181309.54308603387,2,password,0.8049587938822772,True,normal
sess-0159,nlewis,dev-39,172.31.183.233,102.138.252.99,Timor-Leste,Barbados,2025-09-02T09:16:36,2025-09-02T09:44:49,1693,85326,94031,55.54105138806852,0,375.4216517508336,0,7.865383989561492,0,1,16312.031639109378,2,password,0.8666693724870758,True,normal
sess-0160,rachelwallace,dev-30,10.163.161.2,132.39.246.59,Mexico,Mauritius,2025-09-11T16:41:06,2025-09-11T17:17:03,2157,217579,253362,117.46036161335188,0,4095.9123088112483,0,3.4136841780909495,0,0,41437.849664063586,1,password,0.7424023378753491,True,normal
sess-0161,melissa25,dev-34,192.168.102.230,163.201.171.225,Somalia,Lithuania,2025-09-03T20:18:49,2025-09-03T20:48:00,1751,177436,192325,109.83723586521988,1,1110.6893899675079,1,5.871437875451055,0,1,18834.808803283206,5,password,0.6018416536911226,True,normal
sess-0162,angela57,dev-17,192.168.44.36,89.123.115.248,Saint Barthelemy,Saint Helena,2025-08-22T00:38:25,2025-08-22T01:05:41,1636,1182628,1269878,776.2090464547678,0,2943.722185824268,0,3.982096079360087,1,0,43293.48380491145,2,password,0.9566258973349658,True,normal
sess-0163,khammond,dev-36,10.162.81.115,156.204.97.210,Lao People's Democratic Republic,Pitcairn Islands,2025-09-12T23:42:08,2025-09-13T00:03:02,1254,188958,216414,172.57894736842104,1,5363.697498195021,2,4.872741216897906,0,0,4551.912880210078,3,kerberos,0.8635533779504496,True,normal
sess-0164,david89,dev-1,10.66.16.155,17.197.241.43,Switzerland,British Virgin Islands,2025-09-14T20:47:07,2025-09-14T21:22:27,2120,1663421,1512055,713.2334905660377,0,1255.6011393537956,0,3.4688826312850827,0,1,17227.50267019295,1,mfa,0.950897404607022,True,normal
sess-0165,kevinmartin,dev-44,192.168.145.110,171.0.158.173,Congo,North Macedonia,2025-09-14T21:38:59,2025-09-14T22:28:22,2963,130766,108988,36.782990212622344,1,3599.699229139984,0,3.1523184315448005,0,0,35726.79050552802,4,password,0.39041591052564745,True,normal
sess-0166,david49,dev-47,192.168.86.87,137.222.81.161,Chile,Palestinian Territory,2025-09-16T11:47:38,2025-09-16T12:02:06,868,268300,327257,377.0241935483871,1,1919.608468616396,0,3.86748025177511,0,1,69468.88532959782,0,kerberos,0.9431536758505138,True,normal
sess-0167,megan90,dev-8,10.135.128.250,154.169.91.155,Niger,Northern Mariana Islands,2025-09-19T03:03:18,2025-09-19T03:34:16,1858,1794648,1616658,870.1065662002153,0,866.8117140818385,0,7.8074616228705604,0,1,47268.42243809473,5,password,0.7026761990525516,True,normal
sess-0168,ismall,dev-44,172.25.170.193,28.254.181.192,French Southern Territories,Korea,2025-08-22T05:18:10,2025-08-22T05:47:04,1734,179905,198918,114.71626297577855,0,3684.798374407222,1,4.862544657767329,1,0,8884.07627280324,1,mfa,0.6777429949980208,True,normal
sess-0169,moorerobert,dev-35,172.20.152.239,52.111.174.3,Saint Martin,Tokelau,2025-08-24T07:02:13,2025-08-24T07:39:59,2266,164597,171284,75.58870255957635,3,2405.569827124187,0,3.953049165372249,0,0,28102.228482699436,1,kerberos,0.8954575010490655,True,normal
